filename,non_vulnerable_present,non_vulnerable_nearby,vulnerable_present,vulnerable_nearby,crowded_critical
004352.txt,1,1,0,0,0
004353.txt,1,0,0,0,0
004354.txt,0,0,0,0,0
004355.txt,1,0,0,0,0
004356.txt,1,1,0,0,0
004357.txt,1,0,0,0,0
004358.txt,1,0,0,0,0
004359.txt,1,0,0,0,0
004360.txt,1,1,0,0,1
004361.txt,0,0,1,1,0
004362.txt,1,0,1,0,0
004363.txt,1,1,0,0,0
004364.txt,1,0,1,0,0
004365.txt,1,0,0,0,0
004366.txt,1,1,0,0,0
004367.txt,1,0,1,0,0
004368.txt,1,1,0,0,0
004369.txt,1,1,0,0,1
004370.txt,1,1,0,0,0
004371.txt,1,1,1,1,0
004372.txt,1,0,0,0,0
004373.txt,1,1,0,0,0
004374.txt,1,0,0,0,0
004375.txt,1,1,0,0,0
004376.txt,1,1,0,0,0
004377.txt,1,0,1,0,0
004378.txt,1,1,1,0,0
004379.txt,0,0,1,1,0
004380.txt,1,0,0,0,0
004381.txt,1,1,0,0,0
004382.txt,1,0,1,0,0
004383.txt,1,0,1,0,0
004384.txt,1,0,1,0,0
004385.txt,1,0,0,0,0
004386.txt,1,1,0,0,1
004387.txt,1,1,0,0,0
004388.txt,1,1,1,0,1
004389.txt,0,0,1,1,1
004390.txt,0,0,0,0,0
004391.txt,1,1,0,0,1
004392.txt,1,1,0,0,0
004393.txt,1,0,0,0,0
004394.txt,1,0,0,0,0
004395.txt,1,0,0,0,0
004396.txt,1,0,0,0,0
004397.txt,1,0,0,0,0
004398.txt,1,1,1,0,0
004399.txt,1,0,0,0,0
004400.txt,0,0,1,1,0
004401.txt,1,1,0,0,0
004402.txt,1,0,1,0,0
004403.txt,1,0,0,0,0
004404.txt,0,0,1,0,0
004405.txt,1,1,0,0,0
004406.txt,1,1,0,0,0
004407.txt,1,0,0,0,0
004408.txt,1,0,0,0,0
004409.txt,1,1,0,0,1
004410.txt,0,0,1,1,1
004411.txt,1,0,1,1,0
004412.txt,1,1,0,0,0
004413.txt,1,0,0,0,0
004414.txt,1,0,0,0,0
004415.txt,1,0,1,0,0
004416.txt,1,0,0,0,0
004417.txt,1,0,1,1,0
004418.txt,1,1,0,0,0
004419.txt,0,0,1,1,0
004420.txt,1,1,0,0,0
004421.txt,1,1,0,0,0
004422.txt,1,0,1,0,0
004423.txt,1,0,0,0,0
004424.txt,1,1,0,0,1
004425.txt,1,0,1,1,1
004426.txt,1,0,1,1,0
004427.txt,1,0,0,0,0
004428.txt,1,1,1,0,0
004429.txt,0,0,0,0,0
004430.txt,1,1,0,0,1
004431.txt,1,0,1,0,0
004432.txt,1,1,0,0,0
004433.txt,1,1,1,0,1
004434.txt,1,0,0,0,0
004435.txt,1,0,0,0,0
004436.txt,1,0,1,0,0
004437.txt,1,1,0,0,0
004438.txt,1,0,0,0,0
004439.txt,1,1,0,0,0
004440.txt,1,1,0,0,0
004441.txt,1,1,0,0,0
004442.txt,1,1,1,1,0
004443.txt,1,1,1,1,1
004444.txt,1,1,0,0,0
004445.txt,1,0,0,0,0
004446.txt,1,1,1,0,0
004447.txt,1,1,0,0,0
004448.txt,1,0,0,0,0
004449.txt,0,0,1,1,0
004450.txt,1,1,0,0,0
004451.txt,1,1,0,0,0
004452.txt,1,1,0,0,0
004453.txt,1,0,0,0,0
004454.txt,1,0,0,0,0
004455.txt,1,0,0,0,0
004456.txt,1,0,0,0,0
004457.txt,1,0,0,0,0
004458.txt,1,1,0,0,0
004459.txt,1,0,1,0,0
004460.txt,1,0,0,0,0
004461.txt,1,0,0,0,0
004462.txt,1,1,0,0,1
004463.txt,1,1,0,0,0
004464.txt,1,0,0,0,0
004465.txt,0,0,0,0,0
004466.txt,1,0,0,0,0
004467.txt,1,1,0,0,0
004468.txt,1,1,0,0,0
004469.txt,0,0,1,1,0
004470.txt,0,0,1,1,0
004471.txt,1,0,0,0,0
004472.txt,1,1,1,0,0
004473.txt,1,1,0,0,0
004474.txt,1,1,1,1,1
004475.txt,1,0,0,0,0
004476.txt,1,0,0,0,0
004477.txt,1,0,0,0,0
004478.txt,1,0,0,0,0
004479.txt,1,0,0,0,0
004480.txt,1,0,0,0,0
004481.txt,1,1,0,0,0
004482.txt,0,0,1,1,0
004483.txt,1,1,1,1,0
004484.txt,1,0,1,0,0
004485.txt,1,0,1,1,0
004486.txt,1,1,0,0,0
004487.txt,1,1,1,1,1
004488.txt,1,1,1,0,0
004489.txt,1,1,0,0,0
004490.txt,1,0,1,0,0
004491.txt,1,1,0,0,0
004492.txt,1,1,0,0,0
004493.txt,1,1,0,0,1
004494.txt,1,0,0,0,0
004495.txt,0,0,0,0,0
004496.txt,1,1,0,0,0
004497.txt,1,0,0,0,0
004498.txt,1,0,0,0,0
004499.txt,1,0,1,1,0
004500.txt,1,0,0,0,0
004501.txt,1,0,1,1,0
004502.txt,1,0,0,0,0
004503.txt,1,0,1,0,0
004504.txt,1,0,0,0,0
004505.txt,1,0,0,0,0
004506.txt,1,1,0,0,0
004507.txt,0,0,0,0,0
004508.txt,0,0,1,1,0
004509.txt,0,0,1,1,0
004510.txt,1,1,0,0,0
004511.txt,1,1,0,0,0
004512.txt,0,0,1,1,0
004513.txt,1,1,1,1,1
004514.txt,0,0,1,1,0
004515.txt,1,1,1,1,0
004516.txt,1,1,0,0,0
004517.txt,1,1,0,0,0
004518.txt,1,1,0,0,1
004519.txt,1,1,0,0,0
004520.txt,1,1,0,0,0
004521.txt,0,0,1,1,0
004522.txt,0,0,0,0,0
004523.txt,1,0,0,0,0
004524.txt,1,0,1,0,0
004525.txt,1,0,0,0,0
004526.txt,1,1,0,0,0
004527.txt,0,0,1,1,1
004528.txt,1,0,0,0,0
004529.txt,1,1,1,0,0
004530.txt,1,0,0,0,0
004531.txt,1,1,0,0,0
004532.txt,1,1,1,1,1
004533.txt,1,1,0,0,0
004534.txt,1,0,1,0,0
004535.txt,0,0,0,0,0
004536.txt,0,0,1,1,1
004537.txt,1,0,1,0,0
004538.txt,1,0,0,0,0
004539.txt,1,0,0,0,0
004540.txt,1,1,0,0,0
004541.txt,1,1,0,0,1
004542.txt,1,1,1,0,0
004543.txt,0,0,1,1,0
004544.txt,1,1,0,0,0
004545.txt,1,0,0,0,0
004546.txt,0,0,1,1,0
004547.txt,1,0,0,0,0
004548.txt,1,0,0,0,0
004549.txt,1,1,1,1,1
004550.txt,1,0,0,0,0
004551.txt,1,0,1,0,0
004552.txt,1,1,1,0,0
004553.txt,1,1,1,0,0
004554.txt,1,0,0,0,0
004555.txt,1,1,0,0,1
004556.txt,1,0,0,0,0
004557.txt,1,0,0,0,0
004558.txt,1,1,1,1,0
004559.txt,1,1,0,0,0
004560.txt,1,1,0,0,0
004561.txt,1,1,1,0,0
004562.txt,0,0,1,1,0
004563.txt,1,1,0,0,0
004564.txt,0,0,1,1,0
004565.txt,1,0,0,0,0
004566.txt,1,0,0,0,0
004567.txt,1,0,1,0,0
004568.txt,1,0,0,0,0
004569.txt,1,0,1,1,0
004570.txt,1,0,1,0,0
004571.txt,1,1,0,0,0
004572.txt,1,1,0,0,1
004573.txt,1,0,0,0,0
004574.txt,1,0,0,0,0
004575.txt,1,0,0,0,0
004576.txt,1,0,0,0,0
004577.txt,1,0,0,0,0
004578.txt,1,1,0,0,1
004579.txt,1,0,0,0,0
004580.txt,0,0,1,1,0
004581.txt,1,0,0,0,0
004582.txt,0,0,0,0,0
004583.txt,0,0,1,1,0
004584.txt,1,0,1,0,0
004585.txt,1,1,0,0,0
004586.txt,1,0,0,0,0
004587.txt,1,1,0,0,0
004588.txt,1,0,1,1,0
004589.txt,1,0,0,0,0
004590.txt,1,0,0,0,0
004591.txt,0,0,0,0,0
004592.txt,1,1,0,0,0
004593.txt,1,1,0,0,0
004594.txt,0,0,1,1,0
004595.txt,0,0,1,1,0
004596.txt,1,1,0,0,0
004597.txt,0,0,1,1,0
004598.txt,1,0,0,0,0
004599.txt,1,0,0,0,0
004600.txt,1,0,0,0,0
004601.txt,1,0,0,0,0
004602.txt,0,0,1,1,0
004603.txt,1,1,0,0,0
004604.txt,1,0,1,1,0
004605.txt,0,0,1,1,0
004606.txt,1,0,0,0,0
004607.txt,1,0,0,0,0
004608.txt,1,0,0,0,0
004609.txt,1,1,0,0,0
004610.txt,1,1,0,0,0
004611.txt,1,0,0,0,0
004612.txt,1,0,0,0,0
004613.txt,1,0,1,0,0
004614.txt,1,1,0,0,0
004615.txt,1,0,0,0,0
004616.txt,1,1,0,0,0
004617.txt,1,1,0,0,0
004618.txt,1,0,0,0,0
004619.txt,0,0,1,1,1
004620.txt,1,1,0,0,0
004621.txt,1,1,0,0,1
004622.txt,1,1,0,0,0
004623.txt,0,0,0,0,0
004624.txt,1,1,1,0,0
004625.txt,1,0,0,0,0
004626.txt,1,1,0,0,0
004627.txt,0,0,1,1,0
004628.txt,0,0,0,0,0
004629.txt,1,0,0,0,0
004630.txt,1,0,1,0,0
004631.txt,1,1,0,0,0
004632.txt,1,1,0,0,0
004633.txt,1,1,0,0,1
004634.txt,0,0,1,1,0
004635.txt,1,0,0,0,0
004636.txt,1,1,0,0,1
004637.txt,1,1,0,0,1
004638.txt,1,0,0,0,0
004639.txt,1,1,1,0,0
004640.txt,1,1,0,0,0
004641.txt,0,0,0,0,0
004642.txt,1,0,0,0,0
004643.txt,1,1,0,0,0
004644.txt,1,0,0,0,0
004645.txt,1,0,0,0,0
004646.txt,0,0,1,1,0
004647.txt,0,0,1,0,0
004648.txt,1,1,0,0,0
004649.txt,1,0,0,0,0
004650.txt,1,0,0,0,0
004651.txt,1,1,1,1,0
004652.txt,1,0,0,0,0
004653.txt,1,1,0,0,0
004654.txt,1,1,0,0,0
004655.txt,1,0,0,0,0
004656.txt,1,1,0,0,0
004657.txt,1,0,1,1,0
004658.txt,1,0,0,0,0
004659.txt,1,1,0,0,0
004660.txt,1,0,0,0,0
004661.txt,1,0,0,0,0
004662.txt,1,1,1,0,0
004663.txt,1,0,0,0,0
004664.txt,1,0,0,0,0
004665.txt,1,0,1,1,1
004666.txt,1,1,0,0,0
004667.txt,1,1,0,0,0
004668.txt,1,0,0,0,0
004669.txt,1,0,0,0,0
004670.txt,1,0,0,0,0
004671.txt,1,0,0,0,0
004672.txt,1,1,0,0,0
004673.txt,1,0,0,0,0
004674.txt,0,0,1,1,0
004675.txt,1,0,0,0,0
004676.txt,1,0,0,0,0
004677.txt,1,1,0,0,0
004678.txt,0,0,0,0,0
004679.txt,0,0,1,1,0
004680.txt,1,0,0,0,0
004681.txt,1,0,0,0,0
004682.txt,1,1,0,0,0
004683.txt,1,0,0,0,0
004684.txt,1,1,0,0,0
004685.txt,1,1,1,1,1
004686.txt,1,1,0,0,0
004687.txt,1,0,0,0,0
004688.txt,1,0,0,0,0
004689.txt,1,1,0,0,1
004690.txt,1,0,1,0,0
004691.txt,1,1,0,0,1
004692.txt,1,0,1,0,0
004693.txt,1,0,1,0,0
004694.txt,1,0,0,0,0
004695.txt,1,0,0,0,0
004696.txt,0,0,1,1,0
004697.txt,1,0,0,0,0
004698.txt,1,0,0,0,0
004699.txt,1,0,0,0,0
004700.txt,1,1,0,0,0
004701.txt,1,1,0,0,1
004702.txt,1,0,0,0,0
004703.txt,1,0,0,0,0
004704.txt,1,0,1,1,0
004705.txt,1,0,0,0,0
004706.txt,1,0,1,0,0
004707.txt,1,1,0,0,0
004708.txt,1,1,0,0,0
004709.txt,1,1,0,0,0
004710.txt,1,1,1,0,0
004711.txt,1,1,0,0,1
004712.txt,1,0,1,1,0
004713.txt,1,1,0,0,0
004714.txt,1,0,0,0,0
004715.txt,1,1,0,0,0
004716.txt,1,1,0,0,0
004717.txt,1,1,1,1,0
004718.txt,1,0,0,0,0
004719.txt,1,1,0,0,0
004720.txt,0,0,1,1,1
004721.txt,1,1,0,0,0
004722.txt,1,0,1,1,1
004723.txt,0,0,1,1,0
004724.txt,0,0,1,1,0
004725.txt,1,0,0,0,0
004726.txt,1,0,0,0,0
004727.txt,1,1,0,0,0
004728.txt,1,0,0,0,0
004729.txt,0,0,1,0,0
004730.txt,1,1,0,0,0
004731.txt,0,0,1,1,0
004732.txt,1,1,0,0,0
004733.txt,0,0,1,1,0
004734.txt,1,1,0,0,0
004735.txt,1,1,0,0,0
004736.txt,1,0,1,1,0
004737.txt,1,1,1,0,0
004738.txt,1,0,0,0,0
004739.txt,1,1,0,0,1
004740.txt,1,0,1,1,1
004741.txt,1,0,0,0,0
004742.txt,1,1,0,0,0
004743.txt,1,1,0,0,0
004744.txt,1,0,0,0,0
004745.txt,1,0,1,1,0
004746.txt,0,0,0,0,0
004747.txt,1,0,1,1,1
004748.txt,1,1,0,0,1
004749.txt,1,0,1,1,0
004750.txt,1,1,0,0,0
004751.txt,1,1,0,0,1
004752.txt,1,1,1,0,1
004753.txt,1,1,1,0,0
004754.txt,1,0,0,0,0
004755.txt,1,1,1,1,0
004756.txt,1,0,0,0,0
004757.txt,0,0,1,0,0
004758.txt,1,1,0,0,0
004759.txt,0,0,0,0,0
004760.txt,1,1,0,0,0
004761.txt,1,0,0,0,0
004762.txt,0,0,1,1,0
004763.txt,1,0,0,0,0
004764.txt,1,0,0,0,0
004765.txt,1,0,0,0,0
004766.txt,1,0,0,0,0
004767.txt,1,0,0,0,0
004768.txt,0,0,0,0,0
004769.txt,1,1,0,0,0
004770.txt,1,1,0,0,0
004771.txt,1,0,0,0,0
004772.txt,1,1,1,0,0
004773.txt,0,0,1,0,0
004774.txt,1,0,0,0,0
004775.txt,1,0,0,0,0
004776.txt,1,0,0,0,0
004777.txt,1,0,0,0,0
004778.txt,1,0,0,0,0
004779.txt,1,1,0,0,0
004780.txt,0,0,1,1,0
004781.txt,1,1,0,0,0
004782.txt,1,1,1,1,1
004783.txt,1,0,0,0,0
004784.txt,1,1,0,0,0
004785.txt,1,0,0,0,0
004786.txt,0,0,1,1,1
004787.txt,1,1,0,0,1
004788.txt,1,0,1,0,0
004789.txt,1,0,0,0,0
004790.txt,1,1,1,1,1
004791.txt,1,0,0,0,0
004792.txt,1,0,0,0,0
004793.txt,1,1,1,1,1
004794.txt,1,0,0,0,0
004795.txt,1,0,0,0,0
004796.txt,1,0,1,1,0
004797.txt,0,0,1,1,0
004798.txt,1,1,0,0,0
004799.txt,1,0,0,0,0
004800.txt,1,1,1,0,1
004801.txt,1,1,0,0,0
004802.txt,1,1,1,0,0
004803.txt,1,1,0,0,0
004804.txt,1,1,1,1,1
004805.txt,1,0,0,0,0
004806.txt,1,0,0,0,0
004807.txt,1,1,0,0,0
004808.txt,1,1,0,0,0
004809.txt,1,1,0,0,0
004810.txt,1,1,0,0,0
004811.txt,1,1,1,0,0
004812.txt,1,1,0,0,0
004813.txt,1,1,1,0,0
004814.txt,1,1,1,0,0
004815.txt,1,1,0,0,0
004816.txt,1,0,0,0,0
004817.txt,1,1,1,0,0
004818.txt,1,1,1,1,1
004819.txt,1,0,0,0,0
004820.txt,1,1,0,0,0
004821.txt,1,1,0,0,0
004822.txt,1,1,0,0,1
004823.txt,1,1,0,0,0
004824.txt,1,0,0,0,0
004825.txt,0,0,1,1,1
004826.txt,1,1,0,0,0
004827.txt,0,0,1,1,0
004828.txt,1,0,0,0,0
004829.txt,1,0,0,0,0
004830.txt,1,1,0,0,0
004831.txt,1,1,0,0,0
004832.txt,1,1,0,0,0
004833.txt,1,0,0,0,0
004834.txt,1,1,0,0,1
004835.txt,1,0,1,0,0
004836.txt,0,0,1,1,0
004837.txt,1,1,0,0,1
004838.txt,1,1,0,0,1
004839.txt,1,1,0,0,0
004840.txt,1,0,0,0,0
004841.txt,1,0,0,0,0
004842.txt,1,1,0,0,1
004843.txt,1,0,0,0,0
004844.txt,0,0,1,1,0
004845.txt,1,1,0,0,0
004846.txt,1,1,0,0,0
004847.txt,1,0,0,0,0
004848.txt,1,1,0,0,0
004849.txt,1,1,0,0,0
004850.txt,1,0,1,1,1
004851.txt,1,1,0,0,1
004852.txt,1,0,0,0,0
004853.txt,0,0,0,0,0
004854.txt,0,0,1,1,0
004855.txt,1,1,1,1,0
004856.txt,1,0,0,0,0
004857.txt,1,1,1,0,1
004858.txt,1,1,0,0,0
004859.txt,1,1,0,0,0
004860.txt,1,1,0,0,0
004861.txt,1,0,0,0,0
004862.txt,1,0,1,1,0
004863.txt,1,0,0,0,0
004864.txt,1,0,0,0,0
004865.txt,1,0,0,0,0
004866.txt,1,0,1,0,0
004867.txt,1,0,0,0,0
004868.txt,1,1,0,0,0
004869.txt,0,0,1,1,0
004870.txt,1,0,1,0,0
004871.txt,1,1,0,0,1
004872.txt,1,0,1,0,0
004873.txt,1,1,0,0,0
004874.txt,1,1,0,0,0
004875.txt,1,1,0,0,0
004876.txt,1,1,0,0,0
004877.txt,1,1,1,0,0
004878.txt,1,1,0,0,0
004879.txt,1,1,0,0,0
004880.txt,1,0,0,0,0
004881.txt,1,1,0,0,0
004882.txt,1,0,1,0,0
004883.txt,1,0,0,0,0
004884.txt,1,0,1,0,0
004885.txt,1,1,0,0,0
004886.txt,1,0,0,0,0
004887.txt,1,1,0,0,0
004888.txt,1,1,0,0,0
004889.txt,0,0,0,0,0
004890.txt,1,0,0,0,0
004891.txt,1,0,0,0,0
004892.txt,1,1,0,0,0
004893.txt,1,0,0,0,0
004894.txt,1,1,0,0,0
004895.txt,1,0,0,0,0
004896.txt,1,1,0,0,0
004897.txt,0,0,1,0,0
004898.txt,1,0,0,0,0
004899.txt,1,0,0,0,0
004900.txt,1,0,0,0,0
004901.txt,0,0,1,1,0
004902.txt,1,1,1,1,1
004903.txt,0,0,1,1,0
004904.txt,1,1,1,0,0
004905.txt,1,1,0,0,0
004906.txt,1,1,1,1,1
004907.txt,1,0,0,0,0
004908.txt,1,0,1,0,0
004909.txt,1,1,0,0,1
004910.txt,1,1,0,0,0
004911.txt,1,1,0,0,0
004912.txt,0,0,1,1,0
004913.txt,1,1,0,0,0
004914.txt,0,0,0,0,0
004915.txt,0,0,1,1,0
004916.txt,1,0,0,0,0
004917.txt,1,0,0,0,0
004918.txt,1,1,1,0,0
004919.txt,1,0,0,0,0
004920.txt,1,1,0,0,1
004921.txt,1,0,1,1,0
004922.txt,1,1,0,0,0
004923.txt,1,0,1,1,0
004924.txt,0,0,1,1,1
004925.txt,1,0,0,0,0
004926.txt,1,1,0,0,1
004927.txt,1,0,0,0,0
004928.txt,0,0,1,1,1
004929.txt,1,1,0,0,0
004930.txt,1,1,0,0,0
004931.txt,0,0,1,0,0
004932.txt,1,1,0,0,0
004933.txt,1,1,0,0,0
004934.txt,1,1,1,0,1
004935.txt,1,1,0,0,0
004936.txt,1,0,0,0,0
004937.txt,1,1,0,0,0
004938.txt,1,1,0,0,1
004939.txt,1,0,1,0,0
004940.txt,0,0,1,1,0
004941.txt,1,1,1,0,0
004942.txt,1,1,0,0,0
004943.txt,1,1,1,0,0
004944.txt,0,0,0,0,0
004945.txt,1,1,1,0,0
004946.txt,1,1,1,1,1
004947.txt,1,0,1,0,0
004948.txt,1,1,0,0,0
004949.txt,0,0,1,1,0
004950.txt,0,0,1,1,1
004951.txt,1,0,0,0,0
004952.txt,0,0,0,0,0
004953.txt,1,0,1,0,0
004954.txt,1,0,1,1,1
004955.txt,0,0,1,1,0
004956.txt,1,0,0,0,0
004957.txt,1,0,0,0,0
004958.txt,1,1,0,0,0
004959.txt,1,1,0,0,1
004960.txt,0,0,0,0,0
004961.txt,1,0,0,0,0
004962.txt,1,1,0,0,0
004963.txt,1,0,1,1,1
004964.txt,1,0,1,1,0
004965.txt,1,0,1,1,0
004966.txt,1,1,0,0,0
004967.txt,0,0,1,1,0
004968.txt,1,1,1,0,0
004969.txt,1,0,0,0,0
004970.txt,1,1,0,0,0
004971.txt,1,1,0,0,1
004972.txt,1,0,1,0,0
004973.txt,0,0,1,1,0
004974.txt,1,1,0,0,0
004975.txt,1,1,0,0,0
004976.txt,0,0,1,1,0
004977.txt,1,0,1,0,0
004978.txt,1,1,0,0,0
004979.txt,1,1,0,0,1
004980.txt,1,1,0,0,1
004981.txt,1,0,0,0,0
004982.txt,1,1,0,0,0
004983.txt,1,0,1,1,1
004984.txt,1,1,0,0,0
004985.txt,1,1,0,0,0
004986.txt,0,0,1,1,0
004987.txt,1,0,0,0,0
004988.txt,1,0,0,0,0
004989.txt,0,0,1,0,0
004990.txt,1,1,0,0,0
004991.txt,1,0,0,0,0
004992.txt,1,1,0,0,1
004993.txt,1,1,0,0,0
004994.txt,1,1,0,0,0
004995.txt,1,0,0,0,0
004996.txt,0,0,1,1,0
004997.txt,1,0,0,0,0
004998.txt,0,0,1,0,0
004999.txt,1,1,0,0,1
005000.txt,1,1,0,0,0
005001.txt,1,1,0,0,0
005002.txt,1,0,0,0,0
005003.txt,0,0,0,0,0
005004.txt,1,0,0,0,0
005005.txt,0,0,1,1,0
005006.txt,1,1,0,0,0
005007.txt,0,0,1,1,0
005008.txt,1,1,0,0,0
005009.txt,1,0,0,0,0
005010.txt,1,1,0,0,1
005011.txt,1,1,1,0,0
005012.txt,1,1,0,0,1
005013.txt,1,1,0,0,0
005014.txt,1,1,1,0,0
005015.txt,1,0,0,0,0
005016.txt,1,1,0,0,0
005017.txt,0,0,1,1,0
005018.txt,1,0,0,0,0
005019.txt,1,1,0,0,0
005020.txt,1,0,0,0,0
005021.txt,1,0,1,0,0
005022.txt,1,0,0,0,0
005023.txt,1,0,1,0,0
005024.txt,1,1,0,0,1
005025.txt,1,0,0,0,0
005026.txt,1,1,1,1,1
005027.txt,1,0,1,1,0
005028.txt,1,0,0,0,0
005029.txt,1,1,0,0,0
005030.txt,0,0,1,1,0
005031.txt,0,0,1,1,1
005032.txt,1,0,0,0,0
005033.txt,1,0,0,0,0
005034.txt,1,1,0,0,0
005035.txt,1,0,0,0,0
005036.txt,1,1,0,0,0
005037.txt,1,0,1,0,0
005038.txt,1,1,0,0,1
005039.txt,1,0,1,0,0
005040.txt,1,1,1,0,0
005041.txt,1,0,1,1,0
005042.txt,0,0,0,0,0
005043.txt,1,1,1,1,0
005044.txt,1,1,1,0,0
005045.txt,1,1,1,0,0
005046.txt,1,0,0,0,0
005047.txt,0,0,0,0,0
005048.txt,1,1,0,0,0
005049.txt,1,1,0,0,1
005050.txt,0,0,1,1,0
005051.txt,1,1,0,0,0
005052.txt,1,1,0,0,0
005053.txt,1,1,0,0,0
005054.txt,1,0,1,0,0
005055.txt,1,0,1,0,0
005056.txt,1,1,0,0,0
005057.txt,1,1,0,0,0
005058.txt,1,0,0,0,0
005059.txt,0,0,1,1,1
005060.txt,1,0,0,0,0
005061.txt,1,1,1,1,1
005062.txt,1,0,0,0,0
005063.txt,1,1,0,0,0
005064.txt,0,0,1,1,0
005065.txt,0,0,1,1,0
005066.txt,1,0,0,0,0
005067.txt,1,0,0,0,0
005068.txt,1,0,0,0,0
005069.txt,1,0,0,0,0
005070.txt,0,0,1,1,0
005071.txt,1,0,0,0,0
005072.txt,1,1,0,0,1
005073.txt,1,1,0,0,0
005074.txt,1,1,0,0,0
005075.txt,1,0,1,0,0
005076.txt,1,1,0,0,0
005077.txt,1,0,1,1,0
005078.txt,1,0,1,1,0
005079.txt,1,1,0,0,0
005080.txt,1,0,0,0,0
005081.txt,1,0,0,0,0
005082.txt,1,0,1,1,1
005083.txt,1,1,1,1,0
005084.txt,1,1,0,0,0
005085.txt,1,0,1,1,1
005086.txt,1,0,1,1,1
005087.txt,1,1,0,0,1
005088.txt,1,1,0,0,1
005089.txt,1,1,0,0,0
005090.txt,1,1,0,0,0
005091.txt,1,1,0,0,0
005092.txt,1,0,0,0,0
005093.txt,1,0,0,0,0
005094.txt,1,0,0,0,0
005095.txt,1,1,0,0,0
005096.txt,1,1,0,0,1
005097.txt,1,0,1,0,0
005098.txt,1,1,1,1,1
005099.txt,1,1,0,0,0
005100.txt,1,0,0,0,0
005101.txt,1,0,0,0,0
005102.txt,1,1,1,1,0
005103.txt,1,1,0,0,1
005104.txt,1,1,1,0,0
005105.txt,1,1,0,0,1
005106.txt,0,0,1,1,0
005107.txt,0,0,1,1,0
005108.txt,1,0,0,0,0
005109.txt,1,1,0,0,1
005110.txt,0,0,0,0,0
005111.txt,1,0,0,0,0
005112.txt,1,0,1,0,0
005113.txt,1,0,0,0,0
005114.txt,1,0,1,1,1
005115.txt,1,0,1,0,0
005116.txt,1,0,1,1,0
005117.txt,1,0,0,0,0
005118.txt,1,1,0,0,0
005119.txt,1,1,1,0,0
005120.txt,1,1,0,0,0
005121.txt,1,0,0,0,0
005122.txt,1,0,0,0,0
005123.txt,1,1,0,0,0
005124.txt,0,0,1,1,0
005125.txt,1,1,0,0,0
005126.txt,1,1,0,0,1
005127.txt,1,1,0,0,0
005128.txt,1,0,0,0,0
005129.txt,1,1,0,0,0
005130.txt,1,0,0,0,0
005131.txt,0,0,1,1,1
005132.txt,1,1,0,0,0
005133.txt,1,0,1,1,1
005134.txt,1,1,0,0,0
005135.txt,1,1,0,0,0
005136.txt,1,1,0,0,0
005137.txt,1,1,1,1,1
005138.txt,1,1,0,0,0
005139.txt,1,1,0,0,0
005140.txt,1,1,0,0,0
005141.txt,1,0,0,0,0
005142.txt,0,0,1,1,0
005143.txt,1,0,0,0,0
005144.txt,1,0,0,0,0
005145.txt,1,1,0,0,1
005146.txt,1,0,0,0,0
005147.txt,0,0,1,0,0
005148.txt,1,1,0,0,0
005149.txt,1,0,1,0,0
005150.txt,1,1,0,0,0
005151.txt,1,1,0,0,0
005152.txt,1,0,0,0,0
005153.txt,1,0,0,0,0
005154.txt,1,1,0,0,0
005155.txt,1,0,0,0,0
005156.txt,1,1,0,0,1
005157.txt,1,1,1,0,0
005158.txt,1,0,0,0,0
005159.txt,1,1,0,0,0
005160.txt,1,1,0,0,0
005161.txt,1,1,0,0,1
005162.txt,1,1,0,0,0
005163.txt,1,1,0,0,0
005164.txt,1,1,0,0,0
005165.txt,0,0,1,1,0
005166.txt,1,1,0,0,0
005167.txt,1,0,0,0,0
005168.txt,1,0,0,0,0
005169.txt,1,0,0,0,0
005170.txt,1,1,1,1,1
005171.txt,1,1,1,0,1
005172.txt,0,0,1,0,0
005173.txt,1,0,0,0,0
005174.txt,1,1,0,0,0
005175.txt,1,0,0,0,0
005176.txt,1,1,0,0,0
005177.txt,1,0,0,0,0
005178.txt,1,0,0,0,0
005179.txt,1,0,0,0,0
005180.txt,1,1,0,0,1
005181.txt,1,0,0,0,0
005182.txt,1,1,0,0,0
005183.txt,1,0,0,0,0
005184.txt,1,0,0,0,0
005185.txt,1,1,1,1,0
005186.txt,1,1,0,0,0
005187.txt,1,0,0,0,0
005188.txt,1,1,1,0,0
005189.txt,1,1,0,0,1
005190.txt,1,1,0,0,0
005191.txt,1,1,0,0,0
005192.txt,1,0,0,0,0
005193.txt,1,1,0,0,0
005194.txt,1,0,0,0,0
005195.txt,1,0,0,0,0
005196.txt,1,0,1,0,0
005197.txt,0,0,0,0,0
005198.txt,1,1,1,1,1
005199.txt,1,0,0,0,0
005200.txt,1,1,0,0,0
005201.txt,1,1,0,0,1
005202.txt,1,0,0,0,0
005203.txt,1,1,1,1,1
005204.txt,1,0,0,0,0
005205.txt,1,0,0,0,0
005206.txt,1,0,0,0,0
005207.txt,1,0,1,0,0
005208.txt,1,0,1,0,0
005209.txt,1,1,0,0,0
005210.txt,1,0,0,0,0
005211.txt,1,0,1,0,0
005212.txt,1,0,0,0,0
005213.txt,1,1,1,0,0
005214.txt,1,0,0,0,0
005215.txt,0,0,0,0,0
005216.txt,1,1,0,0,0
005217.txt,1,0,1,1,0
005218.txt,0,0,1,1,0
005219.txt,1,0,0,0,0
005220.txt,1,0,0,0,0
005221.txt,1,1,0,0,0
005222.txt,1,0,0,0,0
